Thời gian,Tiêu đề,URL,Nội dung
2025-08-03 07:25:00,Giám đốc Công nghệ Masan Group tiết lộ kế hoạch chuyển đổi số tái cấu trúc toàn bộ Tập đoàn,https://cafef.vn/giam-doc-cong-nghe-masan-group-tiet-lo-ke-hoach-chuyen-doi-so-tai-cau-truc-toan-bo-tap-doan-18825080222261681.chn,
2025-07-31 00:00:00,MSN: Số lượng cổ phiếu có quyền biểu quyết đang lưu hành là 1.445.915.457 cp,https://cafef.vn/du-lieu/MSN-2267304/msn-so-luong-co-phieu-co-quyen-bieu-quyet-dang-luu-hanh-la-1445915457-cp.chn,
2025-07-31 00:00:00,MSN: Đã phát hành 7.563.840 cổ phiếu ESOP,https://cafef.vn/du-lieu/MSN-2267312/msn-da-phat-hanh-7563840-co-phieu-esop.chn,
2025-07-31 00:00:00,MSN: Báo cáo kết quả giao dịch mua cổ phiếu ESOP của người nội bộ,https://cafef.vn/du-lieu/MSN-2267325/msn-bao-cao-ket-qua-giao-dich-mua-co-phieu-esop-cua-nguoi-noi-bo.chn,
2025-07-30 00:00:00,MSN: Báo cáo tình hình quản trị 6 tháng đầu năm 2025,https://cafef.vn/du-lieu/MSN-2292783/msn-bao-cao-tinh-hinh-quan-tri-6-thang-dau-nam-2025.chn,
2025-07-30 00:00:00,MSN: Báo cáo tình hình quản trị công ty 06 tháng đầu năm 2025,https://cafef.vn/du-lieu/MSN-2292903/msn-bao-cao-tinh-hinh-quan-tri-cong-ty-06-thang-dau-nam-2025.chn,
2025-07-29 09:12:00,"Phúc Long thu hơn 35,5 tỷ đồng từ bánh mì, bánh ngọt, kem, sữa chua trong quý 2/2025",https://cafef.vn/phuc-long-thu-hon-355-ty-dong-tu-banh-mi-banh-ngot-kem-sua-chua-trong-quy-22025-188250729091213227.chn,
2025-07-29 08:42:00,"Giám đốc tài chính Masan Group tiết lộ ""chiêu"" đặc biệt tiết kiệm được 500 tỷ chi phí lãi vay",https://cafef.vn/giam-doc-tai-chinh-masan-group-tiet-lo-chieu-dac-biet-tiet-kiem-duoc-500-ty-chi-phi-lai-vay-188250729084238806.chn,
2025-07-28 09:29:00,"Masan Group báo lợi nhuận 6T2025 tăng hơn 80% dù 'viên kim cương' Masan Consumer sụt giảm, mảng thịt heo 'bốc đầu'",https://cafef.vn/masan-group-bao-loi-nhuan-6t2025-tang-hon-80-du-vien-kim-cuong-masan-consumer-sut-giam-mang-thit-heo-boc-dau-188250728092918968.chn,
2025-07-28 00:00:00,MSN: Thông cáo báo chí về kết quả kinh doanh quý 2/2025,https://cafef.vn/du-lieu/MSN-2264194/msn-thong-cao-bao-chi-ve-ket-qua-kinh-doanh-quy-22025.chn,
2025-07-24 00:00:00,MSN: Thông báo giao dịch mua cổ phiếu ESOP của NNB là cán bộ nhân viên,https://cafef.vn/du-lieu/MSN-2255797/msn-thong-bao-giao-dich-mua-co-phieu-esop-cua-nnb-la-can-bo-nhan-vien.chn,
2025-07-21 00:00:00,"Wincommerce công bố doanh thu 6 tháng tăng trưởng 13,4%, cổ phiếu MSN lập mức đỉnh mới trong năm",https://cafef.vn/wincommerce-cong-bo-doanh-thu-6-thang-tang-truong-134-co-phieu-msn-lap-muc-dinh-moi-trong-nam-188250720233227134.chn,
2025-07-21 00:00:00,MSN: Thông báo phát hành cổ phiếu theo chương trình lựa chọn cho người lao động trong Công ty,https://cafef.vn/du-lieu/MSN-2253180/msn-thong-bao-phat-hanh-co-phieu-theo-chuong-trinh-lua-chon-cho-nguoi-lao-dong-trong-cong-ty.chn,
2025-07-20 07:49:00,"8 'gia tộc' đang nắm giữ 2,4 triệu tỷ đồng, 'chi phối' 1/3 thị trường chứng khoán Việt Nam",https://cafef.vn/du-lieu/msn-2249455/8-gia-toc-dang-nam-giu-24-trieu-ty-dong-chi-phoi-13-thi-truong-chung-khoan-viet-nam.chn,
2025-07-16 00:00:00,MSN: Đính chính Nghị quyết HĐQT số 293/2025/NQ- HĐQT ngày 10/07/2025,https://cafef.vn/du-lieu/msn-2246691/msn-dinh-chinh-nghi-quyet-hdqt-so-2932025nqhdqt-ngay-10072025.chn,
2025-07-14 14:00:00,Masan và công ty con muốn vay 300 triệu USD,https://cafef.vn/du-lieu/msn-2244221/masan-va-cong-ty-con-muon-vay-300-trieu-usd.chn,
2025-07-14 00:08:00,"CTCK chỉ ra 15 cổ phiếu có thể hút tiền mạnh khi nâng hạng, tâm điểm nhóm Vingroup",https://cafef.vn/du-lieu/msn-2243894/ctck-chi-ra-15-co-phieu-co-the-hut-tien-manh-khi-nang-hang-tam-diem-nhom-vingroup.chn,
2025-07-13 09:04:00,"Masan phát hành hơn 7,5 triệu cổ phiếu ESOP",https://cafef.vn/du-lieu/msn-2243657/masan-phat-hanh-hon-75-trieu-co-phieu-esop.chn,
2025-07-11 00:03:00,Masan bảo lãnh khoản vay 200 triệu USD từ HSBC cho The Sherpa,https://cafef.vn/du-lieu/msn-2242588/masan-bao-lanh-khoan-vay-200-trieu-usd-tu-hsbc-cho-the-sherpa.chn,
2025-07-11 00:00:00,MSN: Nghị quyết HĐQT thông qua việc triển khai phương án phát hành cp ESOP,https://cafef.vn/du-lieu/msn-2245402/msn-nghi-quyet-hdqt-thong-qua-viec-trien-khai-phuong-an-phat-hanh-cp-esop.chn,
2025-07-11 00:00:00,MSN: Nghị quyết HĐQT thông qua quy chế chương trình phát hành cp ESOP năm 2025,https://cafef.vn/du-lieu/msn-2245403/msn-nghi-quyet-hdqt-thong-qua-quy-che-chuong-trinh-phat-hanh-cp-esop-nam-2025.chn,
2025-07-11 00:00:00,MSN: Nghị quyết HĐQT số 302/2025 ngày 10/07/2025,https://cafef.vn/du-lieu/msn-2245404/msn-nghi-quyet-hdqt-so-3022025-ngay-10072025.chn,
2025-07-10 05:03:00,Kênh bán lẻ hiện đại Việt Nam mới chỉ chiếm 12% thị phần: CEO Masan chỉ ra cơ hội nghìn tỷ từ chuỗi cung ứng tích hợp,https://cafef.vn/du-lieu/msn-2242029/kenh-ban-le-hien-dai-viet-nam-moi-chi-chiem-12-thi-phan-ceo-masan-chi-ra-co-hoi-nghin-ty-tu-chuoi-cung-ung-tich-hop.chn,
2025-07-10 00:01:00,"Tiền ngoại ồ ạt trở lại chứng khoán Việt Nam, cổ phiếu nào còn room đón sóng?",https://cafef.vn/du-lieu/msn-2241877/tien-ngoai-o-at-tro-lai-chung-khoan-viet-nam-co-phieu-nao-con-room-don-song.chn,
2025-07-07 00:00:00,MSN: Thông báo về việc nhận được Quyết định xử phạt vi phạm hành chính về thuế của Chi cục thuế Doanh nghiệp lớn,https://cafef.vn/du-lieu/msn-2240319/msn-thong-bao-ve-viec-nhan-duoc-quyet-dinh-xu-phat-vi-pham-hanh-chinh-ve-thue-cua-chi-cuc-thue-doanh-nghiep-lon.chn,
2025-07-03 07:16:00,Masan và hành trình kiến tạo giá trị: Khi chiến lược vốn và M&A trở thành đòn bẩy tăng trưởng,https://cafef.vn/du-lieu/msn-2236563/masan-va-hanh-trinh-kien-tao-gia-tri-khi-chien-luoc-von-va-ma-tro-thanh-don-bay-tang-truong.chn,
2025-06-27 17:32:00,Tin mới về tỷ phú Nguyễn Đăng Quang,https://cafef.vn/du-lieu/msn-2232287/tin-moi-ve-ty-phu-nguyen-dang-quang.chn,
2025-06-27 11:20:00,"Lần đầu tiên trong lịch sử, các DN của 6 tỷ phú đô la Việt Nam nộp ngân sách lên tới 112.000 tỷ đồng, vượt xa ông lớn nhà nước PVN",https://cafef.vn/du-lieu/msn-2232281/lan-dau-tien-trong-lich-su-cac-dn-cua-6-ty-phu-do-la-viet-nam-nop-ngan-sach-len-toi-112000-ty-dong-vuot-xa-ong-lon-nha-nuoc-pvn.chn,
2025-06-26 20:40:00,Chủ tịch Masan Nguyễn Đăng Quang trở lại danh sách tỷ phú USD,https://cafef.vn/du-lieu/msn-2231309/chu-tich-masan-nguyen-dang-quang-tro-lai-danh-sach-ty-phu-usd.chn,
2025-06-26 15:09:00,"Doanh nghiệp 5 tỷ USD của tỷ phú Nguyễn Đăng Quang chốt ngày chia cổ tức, Masan sắp “bỏ túi” hơn 1.700 tỷ đồng",https://cafef.vn/du-lieu/msn-2230904/doanh-nghiep-5-ty-usd-cua-ty-phu-nguyen-dang-quang-chot-ngay-chia-co-tuc-masan-sap-bo-tui-hon-1700-ty-dong.chn,
2025-06-26 13:16:00,"Cổ phiếu của tỷ phú Nguyễn Đăng Quang tăng 40% từ đáy lên mức cao nhất từ đầu năm, vốn hóa vượt ngưỡng 100.000 tỷ đồng",https://cafef.vn/du-lieu/msn-2230728/co-phieu-cua-ty-phu-nguyen-dang-quang-tang-40-tu-day-len-muc-cao-nhat-tu-dau-nam-von-hoa-vuot-nguong-100000-ty-dong.chn,
2025-06-24 14:00:00,"Masan Group ước đạt 1.500 tỷ đồng LNST trong quý 2, tăng hơn 50% so với cùng kỳ",https://cafef.vn/du-lieu/msn-2228924/masan-group-uoc-dat-1500-ty-dong-lnst-trong-quy-2-tang-hon-50-so-voi-cung-ky.chn,
2025-06-23 00:00:00,MSN: Thông báo công văn của VSDC về việc điều chỉnh tỷ lệ SHNN của MSN,https://cafef.vn/du-lieu/msn-2228614/msn-thong-bao-cong-van-cua-vsdc-ve-viec-dieu-chinh-ty-le-shnn-cua-msn.chn,
2025-06-21 09:38:00,"SSI: Truy quét hàng giả giúp Thế giới di động, FPT Retail, Digiworld và Winmart lợi lớn, còn PNJ vẫn gặp áp lực từ việc thanh tra vàng",https://cafef.vn/du-lieu/msn-2226567/ssi-truy-quet-hang-gia-giup-the-gioi-di-dong-fpt-retail-digiworld-va-winmart-loi-lon-con-pnj-van-gap-ap-luc-tu-viec-thanh-tra-vang.chn,
2025-06-20 09:26:00,Masan Group tái bổ nhiệm CEO Danny Le nhiệm kỳ 2: Tiếp tục chiến lược gia tăng thị phần của nền tảng tiêu dùng - bán lẻ tích hợp,https://cafef.vn/du-lieu/msn-2225855/masan-group-tai-bo-nhiem-ceo-danny-le-nhiem-ky-2-tiep-tuc-chien-luoc-gia-tang-thi-phan-cua-nen-tang-tieu-dung-ban-le-tich-hop.chn,
2025-06-19 00:00:00,MSN: Tái bổ nhiệm ông Danny Le giữ chức Tổng giám đốc,https://cafef.vn/du-lieu/msn-2226165/msn-tai-bo-nhiem-ong-danny-le-giu-chuc-tong-giam-doc.chn,
2025-06-18 16:54:00,MSN: Thông báo về việc nhận được văn bản của UBCKNN về hồ sơ thay đổi tỷ lệ sở hữu nước ngoài tối đa,https://cafef.vn/du-lieu/msn-2237558/msn-thong-bao-ve-viec-nhan-duoc-van-ban-cua-ubcknn-ve-ho-so-thay-doi-ty-le-so-huu-nuoc-ngoai-toi-da.chn,
2025-06-10 11:39:00,Cổ phiếu bán lẻ nổi sóng trước chiến dịch truy quét hàng giả và siết chặt quản lý thuế,https://cafef.vn/du-lieu/msn-2217767/co-phieu-ban-le-noi-song-truoc-chien-dich-truy-quet-hang-gia-va-siet-chat-quan-ly-thue.chn,
2025-05-03 00:05:00,"Tỷ phú Nguyễn Thị Phương Thảo, Phạm Nhật Vượng, Hồ Hùng Anh: Ai có siêu kế hoạch tham vọng nhất Việt Nam?",https://cafef.vn/du-lieu/msn-2189042/ty-phu-nguyen-thi-phuong-thao-pham-nhat-vuong-ho-hung-anh-ai-co-sieu-ke-hoach-tham-vong-nhat-viet-nam.chn,
2025-04-26 00:00:00,MSN: Điều lệ công ty sửa đổi 2025,https://cafef.vn/du-lieu/msn-2213136/msn-dieu-le-cong-ty-sua-doi-2025.chn,
2025-04-26 00:00:00,MSN: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2025,https://cafef.vn/du-lieu/msn-2213492/msn-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-2025.chn,
2025-04-25 16:27:00,MSN: Báo cáo thường niên năm 2024,https://cafef.vn/du-lieu/msn-2184281/msn-bao-cao-thuong-nien-nam-2024.chn,
2025-04-25 13:42:00,"Tỷ phú Nguyễn Đăng Quang: Masan sẽ vươn lên giống như Walmart, Amazon, Alibaba",https://cafef.vn/du-lieu/msn-2183819/ty-phu-nguyen-dang-quang-masan-se-vuon-len-giong-nhu-walmart-amazon-alibaba.chn,
2025-04-25 10:45:00,"Mở hộp bí ẩn của tỷ phú Nguyễn Đăng Quang tại ĐHCĐ: 'Man Xanh' chính thức xuất hiện trên lon Wake-up 247, tung nước tăng lực vị cà phê hương Whisky",https://cafef.vn/du-lieu/msn-2183639/mo-hop-bi-an-cua-ty-phu-nguyen-dang-quang-tai-dhcd-man-xanh-chinh-thuc-xuat-hien-tren-lon-wakeup-247-tung-nuoc-tang-luc-vi-ca-phe-huong-whisky.chn,
2025-04-25 10:24:00,"Tỷ phú Nguyễn Đăng Quang tiết lộ ‘mảnh ghép’ để xóa bỏ định kiến truyền thống, đa ngành về Masan, học Walmart, Amazon, Alibaba, Apple...",https://cafef.vn/du-lieu/msn-2183659/ty-phu-nguyen-dang-quang-tiet-lo-manh-ghep-de-xoa-bo-dinh-kien-truyen-thong-da-nganh-ve-masan-hoc-walmart-amazon-alibaba-apple.chn,
2025-04-24 09:30:00,"Masan báo lãi ròng quý 1/2025 gần 400 tỷ, tăng 280%",https://cafef.vn/du-lieu/msn-2182244/masan-bao-lai-rong-quy-12025-gan-400-ty-tang-280.chn,
2025-04-24 00:00:00,MSN: Link công bố BCTC quý 1/2025 và giải trình,https://cafef.vn/du-lieu/msn-2190271/msn-link-cong-bo-bctc-quy-12025-va-giai-trinh.chn,
2025-04-24 00:00:00,MSN: Thông cáo báo chí về kết quả kinh doanh quý 1/2025,https://cafef.vn/du-lieu/msn-2190272/msn-thong-cao-bao-chi-ve-ket-qua-kinh-doanh-quy-12025.chn,
2025-04-11 10:32:00,"Thị trường Mỹ đóng góp dưới 1% vào doanh thu Masan Consumer, CTCK dự báo LNST quý 1 của Masan có thể tăng gần 90%",https://cafef.vn/du-lieu/msn-2169975/thi-truong-my-dong-gop-duoi-1-vao-doanh-thu-masan-consumer-ctck-du-bao-lnst-quy-1-cua-masan-co-the-tang-gan-90.chn,
2025-04-11 07:12:00,Masan của tỷ phú Nguyễn Đăng Quang muốn bỏ giới hạn room ngoại,https://cafef.vn/du-lieu/msn-2169979/masan-cua-ty-phu-nguyen-dang-quang-muon-bo-gioi-han-room-ngoai.chn,
2025-04-09 14:11:00,"Trước thềm đàm phán: Gemadept, CII, BAF... lên tiếng về tác động của chính sách thuế đối ứng từ Mỹ, Hội DN gỗ, dệt may, thuỷ sản đưa giải pháp ứng phó",https://cafef.vn/du-lieu/msn-2168309/truoc-them-dam-phan-gemadept-cii-baf-len-tieng-ve-tac-dong-cua-chinh-sach-thue-doi-ung-tu-my-hoi-dn-go-det-may-thuy-san-dua-giai-phap-ung-pho.chn,
2025-04-09 00:01:00,"Các DN có tỷ trọng doanh thu xuất khẩu lớn nhất sàn chứng khoán: Hòa Phát, Hoa Sen, Vinamilk, FPT, Masan... xuất hiện ở đâu?",https://cafef.vn/du-lieu/msn-2168642/cac-dn-co-ty-trong-doanh-thu-xuat-khau-lon-nhat-san-chung-khoan-hoa-phat-hoa-sen-vinamilk-fpt-masan-xuat-hien-o-dau.chn,
2025-04-04 00:00:00,MSN: Tài liệu họp ĐHĐCĐ thường niên năm 2025,https://cafef.vn/du-lieu/msn-2165931/msn-tai-lieu-hop-dhdcd-thuong-nien-nam-2025.chn,
2025-04-02 00:05:00,Sau 5 năm về tay tỷ phú Nguyễn Đăng Quang: Chủ chuỗi siêu thị Winmart đã có lãi,https://cafef.vn/du-lieu/msn-2162934/sau-5-nam-ve-tay-ty-phu-nguyen-dang-quang-chu-chuoi-sieu-thi-winmart-da-co-lai.chn,
2025-03-27 10:01:00,"Cổ phiếu Masan tăng vọt sau thông tin mới từ SK, 'còng lưng' đỡ VN-Index",https://cafef.vn/du-lieu/msn-2158775/co-phieu-masan-tang-vot-sau-thong-tin-moi-tu-sk-cong-lung-do-vnindex.chn,
2025-03-27 00:09:00,"'Gã khổng lồ' Hàn Quốc SK Group và động thái với khoản đầu tư 1,5 tỷ USD vào cổ phiếu Vingroup và Masan",https://cafef.vn/du-lieu/msn-2158764/ga-khong-lo-han-quoc-sk-group-va-dong-thai-voi-khoan-dau-tu-15-ty-usd-vao-co-phieu-vingroup-va-masan.chn,
2025-03-26 00:25:00,"Đặt mục tiêu doanh thu lên tới 85.500 tỷ đồng, tập đoàn của tiến sĩ Nguyễn Đăng Quang sẽ kiếm tiền những mảng gì?",https://cafef.vn/du-lieu/msn-2157580/dat-muc-tieu-doanh-thu-len-toi-85500-ty-dong-tap-doan-cua-tien-si-nguyen-dang-quang-se-kiem-tien-nhung-mang-gi.chn,
2025-03-06 00:08:00,"Chứng khoán Việt Nam sáng cửa được nâng hạng, cổ phiếu đủ sức đón dòng tiền lớn “tưởng nhiều mà ít”",https://cafef.vn/du-lieu/msn-2143372/chung-khoan-viet-nam-sang-cua-duoc-nang-hang-co-phieu-du-suc-don-dong-tien-lon-tuong-nhieu-ma-it.chn,
2025-03-05 14:26:00,"CEO sinh năm 1984 của Masan có thu nhập gần 22 tỷ trong năm 2024, gấp 8 lần lương Tổng giám đốc của ngân hàng",https://cafef.vn/du-lieu/msn-2143774/ceo-sinh-nam-1984-cua-masan-co-thu-nhap-gan-22-ty-trong-nam-2024-gap-8-lan-luong-tong-giam-doc-cua-ngan-hang.chn,
2025-03-04 00:00:00,"MSN: 20.3.2025, ngày GDKHQ tham dự ĐHCĐ thường niên năm 2025",https://cafef.vn/du-lieu/msn-2142922/msn-2032025-ngay-gdkhq-tham-du-dhcd-thuong-nien-nam-2025.chn,
2025-03-03 00:00:00,MSN: Link công bố BCTC kiểm toán năm 2024 và giải trình,https://cafef.vn/du-lieu/msn-2141926/msn-link-cong-bo-bctc-kiem-toan-nam-2024-va-giai-trinh.chn,
2025-02-28 00:00:00,MSN: CBTT ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2025,https://cafef.vn/du-lieu/msn-2139876/msn-cbtt-ngay-dkcc-de-thuc-hien-quyen-tham-du-dhcd-thuong-nien-nam-2025.chn,
2025-02-28 00:00:00,MSN: Nghị quyết HĐQT thông qua ngày ĐKCC thực hiện quyền tham dự ĐHĐCĐ thường niên 2025,https://cafef.vn/du-lieu/msn-2140430/msn-nghi-quyet-hdqt-thong-qua-ngay-dkcc-thuc-hien-quyen-tham-du-dhdcd-thuong-nien-2025.chn,
2025-02-18 15:30:00,Doanh nghiệp 150.000 tỷ của tỷ phú Nguyễn Đăng Quang tiến một bước quan trọng trong quá trình niêm yết,https://cafef.vn/du-lieu/msn-2132557/doanh-nghiep-150000-ty-cua-ty-phu-nguyen-dang-quang-tien-mot-buoc-quan-trong-trong-qua-trinh-niem-yet.chn,
2025-02-09 08:57:00,"Top 50 lợi nhuận 2024 vẫn là cuộc áp đảo của ngân hàng và BĐS, BSR, KBC, HAG, NVL 'biến mất' trong khi 2 công ty họ GELEX trỗi dậy",https://cafef.vn/du-lieu/msn-2135892/top-50-loi-nhuan-2024-van-la-cuoc-ap-dao-cua-ngan-hang-va-bds-bsr-kbc-hag-nvl-bien-mat-trong-khi-2-cong-ty-ho-gelex-troi-day.chn,
2025-02-05 15:58:00,Phúc Long lãi hơn 300 triệu mỗi ngày trong năm 2024,https://cafef.vn/du-lieu/msn-2125132/phuc-long-lai-hon-300-trieu-moi-ngay-trong-nam-2024.chn,
2025-02-03 00:01:00,Tin vui đầu năm mới: Việt Nam vừa có thêm 1 tỷ phú USD,https://cafef.vn/du-lieu/msn-2123175/tin-vui-dau-nam-moi-viet-nam-vua-co-them-1-ty-phu-usd.chn,
2025-01-24 09:49:00,"Lợi nhuận giảm 288 tỷ đồng do Techcombank chấm dứt hợp đồng với Manulife, Masan (MSN) vẫn báo lãi ròng quý 4 gần 700 tỷ đồng, gấp 14 lần cùng kỳ",https://cafef.vn/du-lieu/msn-2120199/loi-nhuan-giam-288-ty-dong-do-techcombank-cham-dut-hop-dong-voi-manulife-masan-msn-van-bao-lai-rong-quy-4-gan-700-ty-dong-gap-14-lan-cung-ky.chn,
2025-01-24 00:00:00,MSN: Thông cáo báo chí về KQKD quý 4/2024,https://cafef.vn/du-lieu/msn-2120565/msn-thong-cao-bao-chi-ve-kqkd-quy-42024.chn,
2025-01-24 00:00:00,MSN: Đường dẫn và Giải trình biến động LNST BCTC quý 4/2024 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/msn-2123517/msn-duong-dan-va-giai-trinh-bien-dong-lnst-bctc-quy-42024-so-voi-cung-ky-nam-truoc.chn,
2025-01-24 00:00:00,MSN: Báo cáo tình hình quản trị công ty năm 2024,https://cafef.vn/du-lieu/msn-2124377/msn-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2024.chn,
2025-01-22 00:03:00,"Masan chi 1.600 tỷ mua 5 tầng lầu Quận 1 của Techcombank làm 'phi thuyền vũ trụ', ACV và Vietjet lập ‘quận hàng không’ tại Tân Bình",https://cafef.vn/du-lieu/msn-2135310/masan-chi-1600-ty-mua-5-tang-lau-quan-1-cua-techcombank-lam-phi-thuyen-vu-tru-acv-va-vietjet-lap-quan-hang-khong-tai-tan-binh.chn,
